chr1:3094790-3094805
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4401418-4401542
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
13,0,7,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	1,0,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4401559-4401572
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4401577-4401587
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4401602-4401629
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,0,1,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4401635-4401653
0,0,1,19	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,17,0,3	0,0,0,1	1,0,0,0
chr1:4402652-4402707
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,1,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	0,0,1,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:4404145-4404179
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4404680-4404704
0,0,0,20	0,0,0,1	0,0,1,0
0,0,0,20	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,0,20,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
20,0,0,0	1,0,0,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,1,0,0
chr1:4407131-4407312
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	0,0,1,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	0,0,0,1	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,19,0,1	0,1,0,0	0,1,0,0
2,0,18,0	0,0,1,0	0,0,1,0
0,0,20,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
19,0,0,1	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,1,0	1,0,0,0
0,0,20,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	1,0,0,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4408289-4408297
0,0,0,20	0,0,1,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4408319-4408342
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4408350-4408365
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
14,0,6,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4411679-4411700
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	1,0,0,0
20,0,0,0	1,0,0,0	0,1,0,0
0,0,20,0	0,0,1,0	1,0,0,0
20,0,0,0	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4412281-4412287
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4412429-4412441
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4412546-4412555
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:4412582-4412596
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4412632-4412676
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,2,18,0	1,0,0,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	1,0,0,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4412731-4412754
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4413297-4413381
0,0,20,0	1,0,0,0	1,0,0,0
0,20,0,0	0,0,0,1	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,20,0,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4416899-4416915
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4426772-4426786
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4426858-4426876
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4426882-4426933
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,15,0,5	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:4427007-4427022
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,1,0,0
chr1:4427035-4427051
0,0,0,20	0,0,1,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	0,0,1,0	0,0,1,0
chr1:4430109-4430119
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4430124-4430132
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,1,0,0
chr1:4430136-4430153
1,0,19,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
1,0,19,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:4430179-4430209
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	1,0,0,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:4430228-4430244
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:4430260-4430267
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:4430276-4430456
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
