Chr,Pos,cM
3,107944015,48.4629294755877
3,108027997,48.4758687515154
3,108053752,48.600391427185
3,108112977,48.609516342248
3,108130914,48.7328344829076
3,108432077,48.7792352730318
3,108614430,48.9278853180392
3,108685405,48.9388205792733
3,108785387,48.9742301278662
3,108809525,49.103333374405
3,108853147,49.1187825085364
3,108933606,49.1504616713153
3,108959358,49.2811555702391
3,108967474,49.3115551334966
3,108995324,49.4125905452586
3,109287915,49.4933278778068
3,109295154,49.4938769704404
3,109316102,49.6777837427359
3,109336042,49.7380875089162
3,109451512,49.7468461394444
3,109470633,49.8688510564853
3,109485319,49.8699650189685
3,109492017,49.9910276266039
3,110047567,50.0331672056281
3,110075377,50.1558312007036
3,110724931,50.2051011712075
3,110728910,50.3109561952893
3,110734020,50.475035510832
3,110750805,50.5687274186782
3,111249557,50.606558755763
3,111266841,50.7284243326785
3,111899664,50.7534659433394
3,114658361,50.7534659433394
3,114675720,50.8740204942737
3,115209766,50.8740204942737
3,115307926,50.994575045208
3,115333583,50.994575045208
3,115335148,50.9987770958597
3,115378482,51.1435917304857
3,115513493,51.2322680866917
3,115518694,51.2568660064533
3,115543094,51.3562386980109
3,115641327,51.3562386980109
3,115644073,51.4767932489452
3,115753574,51.4767932489452
3,115874936,51.5446645338903
3,115917581,51.5787618422952
3,115969140,51.6405861469883
3,116219317,51.800662305534
3,116317236,51.8241937198868
3,116342198,51.9507470163667
3,116376588,51.9590114526824
3,116660163,51.9590114526824
3,116701869,52.0795660036167
3,116798071,52.0795660036167
3,116823583,52.1682456559849
3,116827114,52.3010739546659
3,116832753,52.3206751054853
3,116861782,52.3206751054853
3,116892366,52.4412296564196
3,117032492,52.4412296564196
3,117035180,52.4463249523866
3,117096090,52.6819383103664
3,117096293,52.6823387582882
3,117157349,52.6823387582882
3,117163676,52.8267934359305
3,117176224,52.8928898181438
3,117189263,52.9677904378831
3,117191097,52.9713976799864
3,117209854,53.0505659690005
3,117238556,53.2922639987045
3,117244585,53.3177107980043
3,117429028,53.4056660638939
3,117503408,53.4056660638939
3,117503620,53.4067727873512
3,117514028,53.515943922988
3,117525827,53.7602600255536
3,117526501,53.7673297166968
3,118089823,53.7673297166968
3,118167939,53.8878842676311
3,118228227,53.8878842676311
3,118283851,53.9700784030152
3,118309811,54.1225244172186
3,118311283,54.1289933694997
3,118948001,54.1289933694997
3,118999277,54.249547920434
3,119337241,54.249547920434
3,119347512,54.3701024713683
3,119428616,54.4906570223026
3,119499451,54.4906570223026
3,119512917,54.6112115732369
3,119515566,54.6112115732369
3,119707584,54.7317661241712
3,119708814,54.7317661241712
3,119716308,54.8523206751055
3,119919171,54.8523206751055
3,119940030,54.9728752260398
3,120171583,54.9728752260398
3,120174250,55.0934297769741
3,120191936,55.0934297769741
3,120309863,55.2139843279084
3,120879963,55.2139843279084
3,120887167,55.2671475860457
3,120896299,55.3449379130854
3,120993033,55.455093429777
3,121111296,55.455093429777
3,121130148,55.5756479807113
3,121142921,55.5756479807113
3,121151098,55.6962025316456
3,121182960,55.6962025316456
3,121197396,55.8431276484908
3,121248955,55.9373116335142
3,121275374,55.9373116335142
3,121288737,56.0578661844485
3,121413698,56.0578661844485
3,121414004,56.0579610477778
3,121542751,56.2184285694817
3,121802570,56.2989752863171
3,122183624,56.2989752863171
3,122186889,56.4195298372514
3,122238853,56.4195298372514
3,122241133,56.5400843881857
3,122290581,56.5400843881857
3,122293594,56.540204651996
3,122499311,56.5525228098353
3,122554649,56.676390952833
3,122978487,56.7017700094122
3,122978948,56.7019650122444
3,122991896,56.8279965624668
3,123096922,56.8724225222464
3,123108418,56.9978398769972
3,123310483,57.0937048770259
3,123546945,57.1200245291286
3,123559103,57.3624868899998
3,123561278,57.3627289806669
3,123588536,57.6031100891196
3,123589414,57.6069697896663
3,123683012,57.6173878136934
3,123880250,57.7598961480746
3,124835330,57.8662023339744
3,125113199,58.0176853867826
3,125310865,58.0396868092206
3,125452610,58.0498061381326
3,125486146,58.0504756566043
3,125626276,58.1511594994167
3,125646744,58.2419038648318
3,125647375,58.260378373742
3,125658727,58.7132984161951
3,125672265,58.7775186739363
3,126525832,58.7945594323271
3,126530873,58.8035323488038
3,126554698,58.9664950995112
3,126594328,59.0370360001202
3,126648166,59.0381108312116
3,126688114,59.1594629108885
3,126743763,59.1605738970954
3,126808121,59.2824133022105
3,126817660,59.2826037404471
3,126885168,59.357040567657
3,126907308,59.4194756292419
3,126929009,59.5553048249368
3,126942362,59.6244259423643
3,126955365,59.6470165595535
3,126962925,59.6471674886937
3,126976438,59.6814552575078
3,127010813,59.8843241934113
3,127012272,59.8892617625574
3,127053169,59.8900782372992
3,127092731,59.9053648733307
3,127137429,59.9439073253142
3,127154292,60.0790026021824
3,127346056,60.2443579818897
3,127382164,60.2583100028651
3,127511366,60.2608894138142
3,127836161,60.3288266272375
3,127864313,60.5758242693616
3,128047043,60.6140458152869
3,128049302,60.6149411805302
3,128332139,60.7574022504908
3,128574388,60.8745834076798
3,128645058,60.9869441113461
3,128691082,61.0987679450964
3,128775709,61.2885439988448
3,128785691,61.4041485220577
3,128788618,61.435823239949
3,128799436,61.4427793778577
3,128803853,61.4432534607687
3,128811691,61.564649275424
3,128890243,61.5730803736399
3,128926986,61.8181331541131
3,128928082,61.8182507893565
3,128937170,61.939780768295
3,129012750,61.9478928775113
3,129037568,62.0711111797889
3,129089662,62.076702503122
3,129107179,62.1991371786546
3,129172501,62.2061482820977
3,129173701,62.2061482820977
3,129185529,62.3430414397998
3,129260974,62.4472573839663
3,129285459,62.4472573839663
3,129286172,62.5678119349006
3,129619086,62.5678119349006
3,129850812,62.6883664858349
3,129868075,62.6883664858349
3,129875465,62.707708187739
3,129914136,62.9294755877035
3,129964248,62.9294755877035
3,130001356,63.0500301386378
3,130011670,63.0500301386378
3,130017760,63.1705846895721
3,130255211,63.1705846895721
3,130258613,63.2911392405064
3,130548551,63.2911392405064
3,130557713,63.4116937914407
3,130619000,63.4116937914407
3,130645556,63.532248342375
3,130758020,63.532248342375
3,130762342,63.6528028933093
3,131985755,63.6528028933093
3,131989935,63.6543002829194
3,132024501,63.7872373145393
3,132212362,63.8545342307018
3,132301013,64.0068459793233
3,132322286,64.0144665461121
3,132555024,64.0144665461121
3,132576726,64.1350210970464
3,132624586,64.1350210970464
3,132665731,64.305647997323
3,132723647,64.376130198915
3,133030667,64.376130198915
3,133052943,64.4183075351688
3,133094338,64.5572704790532
3,133103306,64.5703960454138
3,133149186,64.6406584773702
3,133153311,64.7675302151358
3,133217680,64.8661074270495
3,133826498,64.9074090665435
3,133872844,65.0311076864508
3,134880373,65.0994575045208
3,135180938,65.0994575045208
3,135191037,65.2200120554551
3,135229713,65.2200120554551
3,135229836,65.3405666063894
3,135247339,65.3405666063894
3,135267487,65.4611211573237
3,135428721,65.4611211573237
3,135430998,65.4655397831765
3,135490845,65.685704721866
3,135500352,65.7022302591923
3,135523022,65.7022302591923
3,135684997,65.7734463946147
3,135685702,65.7741579244319
3,135686937,65.8959589141242
3,135717193,65.9264951498
3,135728319,66.070513337767
3,135791975,66.2047575656075
3,135795109,66.2591435397263
3,135795223,66.2725554688449
3,135796311,66.5211115889117
3,135797213,66.536764476166
3,135799883,66.5819244821426
3,135826824,66.6268951477631
3,135896344,66.6664929421659
3,135896649,66.6667635690848
3,135897046,66.6668897010847
3,135913784,66.7927621296391
3,136056083,66.8379723499435
3,136064022,66.9610492231639
3,136137864,66.9845097751546
3,136275789,67.0461864889276
3,136372613,67.058721604038
3,136374971,67.06524935436
3,136418218,67.4605529964173
3,136418297,67.4608346660979
3,136526213,67.5608253080743
3,136990064,67.6208768002568
3,136999580,67.7426633200768
3,137069054,67.7516576250754
3,137180155,67.7516576250754
3,137192605,67.8722121760097
3,137260358,67.8722121760097
3,137296953,67.992766726944
3,137400795,67.992766726944
3,137441588,68.06283457233
3,137470822,68.2336027234412
3,137470981,68.2338758288126
3,137589768,68.2338758288126
3,137655669,68.3544303797469
3,137692045,68.3544303797469
3,137721491,68.4749849306812
3,137747624,68.4749849306812
3,137751594,68.5955394816155
3,137925814,68.5955394816155
3,137935266,68.7160940325498
3,138073031,68.7160940325498
3,138093715,68.8366485834841
3,138149963,68.8366485834841
3,138408145,68.8825353814633
3,138476503,68.9588364152978
3,138478082,68.9607233862149
3,138510720,69.1202817096576
3,138536604,69.1512141702131
3,138828263,69.2260464618916
3,139863941,69.428258186199
3,140005526,69.4394213381556
3,141027330,69.4394213381556
3,141029481,69.4410851891354
3,141065866,69.5897844252866
3,141183181,69.6805304400242
3,141300783,69.6805304400242
3,141301391,69.6844572142108
3,141337987,70.0413674035246
3,141338115,70.0421940928271
3,141441192,70.0421940928271
3,141481986,70.1627486437614
3,141484415,70.1627486437614
3,141580666,70.2833031946957
3,141646903,70.2833031946957
3,141662618,70.4038577456299
3,142696334,70.4038577456299
3,142701939,70.5244122965643
3,142821385,70.5244122965643
3,142833828,70.6449668474986
3,142913055,70.6449668474986
3,142936322,70.7655213984329
3,143127974,70.7655213984329
3,143133741,70.8860759493671
3,143221106,70.8860759493671
3,143225031,71.0066305003014
3,143242703,71.0066305003014
3,143256367,71.24773960217
3,143290079,71.24773960217
3,143311871,71.3682941531043
3,143352420,71.3682941531043
3,143357299,71.4110806268083
3,143365324,71.7225651030311
3,143366167,71.7299578059072
3,143485411,71.8505123568415
3,143668554,71.8505123568415
3,143692349,71.9710669077758
3,143919614,71.9710669077758
3,143935625,72.0916214587101
3,143976711,72.0916214587101
3,144034408,72.0954227556374
3,144034688,72.2159957540323
3,144262528,72.2310067163338
3,144337965,72.2416730486568
3,144754134,72.3974018908033
3,144777800,72.5268121680849
3,144855806,72.5560017138234
3,144910039,72.5636699296973
3,144918397,72.6854062509241
3,145435514,72.7585234450319
3,145702403,72.8498166473646
3,145806517,72.9811272503145
3,145833561,73.0134539082467
3,145859063,73.0204970639809
3,145932289,73.0351913549473
3,146036273,73.1793947074355
3,146068980,73.2181889264191
3,146073305,73.2326647682504
3,146124769,73.3609190079122
3,146221773,73.3930480752153
3,146227264,73.4501226167511
3,146233753,73.6381251188831
3,146296267,73.658830620856
3,146905604,73.658830620856
3,146912703,73.7793851717903
3,147180584,73.7793851717903
3,147200039,73.8999397227246
3,147472023,73.8999397227246
3,147620672,74.0204942736589
3,147621682,74.0204942736589
3,147621837,74.021376269099
3,147642868,74.1902098732174
3,147673410,74.2616033755275
3,147873395,74.2616033755275
3,147888467,74.3821579264618
3,147948222,74.3821579264618
3,147949000,74.3844731356797
3,147988733,74.6232670283304
3,148057511,74.6232670283304
3,148075586,74.7108377998667
3,148076471,74.7464682640149
3,148082394,75.382559107039
3,148096325,75.4671488848705
3,148717266,75.4671488848705
3,148728333,75.5065411673468
3,148751135,76.2437489612205
3,148765459,76.3529456350089
3,148783429,76.4315852923448
3,149130842,76.4315852923448
3,149568162,76.5521398432791
3,149978124,76.5521398432791
3,150132196,76.5888731389806
3,150162831,76.7357665062431
3,150185111,76.8830236111469
3,150229273,76.9736815432426
3,150257099,76.9803157187332
3,150308443,77.0668717580175
3,150340390,77.1321955307195
3,150347783,77.136611847476
3,150434808,77.309152055888
3,150483771,77.3384008205772
3,150564516,77.3673840937611
3,150567800,77.6096719815501
3,150644298,77.6371308016878
3,150708489,77.6371308016878
3,150709559,77.7601061267373
3,150712624,77.7820284219396
3,150730808,78.0326433369713
3,150734212,78.0569903167
3,150761775,78.119349005425
3,151165610,78.119349005425
3,151222115,78.2186454530584
3,151234212,78.2456618161956
3,151475377,78.3604581072936
3,151724810,78.3604581072936
3,151725897,78.4810126582279
3,151869976,78.4810126582279
3,151930834,78.6015672091622
3,151953616,78.6015672091622
3,152463151,78.6670875522692
3,152545148,78.7981859747211
3,152891138,78.8426763110308
3,152892774,78.8429458695828
3,152893890,78.9636843003117
3,153358933,79.0403079663841
3,153484909,79.1816191848892
3,153617286,79.2034305250098
3,153651478,79.329618783774
3,153732311,79.3429373818383
3,153779225,79.4712218043546
3,153827078,79.4791063920004
3,153857807,79.4862047161144
3,154709259,79.5767023644503
3,154731370,79.7706229073868
3,154746794,79.8218009210741
3,154785698,79.8259358817188
3,154824264,79.9540796797136
3,155095462,80.0074476365745
3,155258835,80.1194469733226
3,155284617,80.2576762128532
3,155342117,80.2970949776614
3,155428268,80.3140482842917
3,155445673,80.4380278947367
3,155459514,80.4407516091111
3,155607118,80.710907104775
3,155647299,80.7188141611494
3,155900823,80.7519130455273
3,156117797,80.7715491259796
3,156151596,80.7715491259796
3,156778513,80.8921036769139
3,156845145,80.8921036769139
3,156975082,80.9487794250822
3,156986773,81.0744333408767
3,157121533,81.1332127787825
3,157519329,81.1332127787825
3,157582612,81.2537673297168
3,159598996,81.2537673297168
4,3270810,0
4,3407935,0
4,3583523,0.120554550934298
4,3723706,0.120554550934298
4,3738231,0.241109101868596
4,3759378,0.241109101868596
4,3775594,0.361663652802893
4,4995031,0.361663652802893
4,5377252,0.408681647383256
4,5380686,0.529658623546385
4,5526215,0.547560522534891
4,5781788,0.618722242773351
4,5975049,0.769606016882496
4,6021800,0.800354749158052
4,6301848,0.843881856540085
4,6635811,0.843881856540085
4,6638138,0.877988900919916
4,6644036,0.981998793025202
4,6678624,1.08499095840868
4,6678672,1.08499095840868
4,6741396,1.20554550934298
4,6885192,1.20554550934298
4,7040155,1.32610006027728
4,7125035,1.32610006027728
4,7132976,1.44665461121157
4,7352588,1.44665461121157
4,7459978,1.46650498345314
4,7523133,1.58011509720536
4,7528602,1.62507360245084
4,7534668,1.85046158245022
4,7541906,1.96386706741202
4,7683136,1.98997255276147
4,7825076,2.06940861236089
4,7910692,2.23787775874864
4,8004785,2.29053646775166
4,8292261,2.29053646775166
4,8298887,2.41109101868596
4,8307732,2.41109101868596
4,8817427,2.42111415278917
4,8818238,2.42459367415207
4,8845655,2.66277835727692
4,8845952,2.66278419777139
4,8852504,2.78346759355338
4,8853519,2.78348755349239
4,8854253,2.90405653851066
4,8864035,2.90424890119383
4,9051848,3.00845859593305
4,9075276,3.14201237870088
4,9089289,3.1497876149858
4,9210715,3.15217545297052
4,9212387,3.27276288372553
4,9325229,3.2749819176546
4,9715313,3.32609205845537
4,9756249,3.43387808720119
4,9781484,3.62087734292836
4,9811679,3.7003819144053
4,9813134,3.70057255348525
4,9826768,3.82291347776395
4,9907872,3.83354000143451
4,9972358,3.94111928984419
4,9986295,4.01146105413851
4,10008037,4.08777306443279
4,10125669,4.10318561168588
4,10149430,4.18322081429872
4,10158031,4.45330103597174
4,10162908,4.46972844572482
4,10407810,4.50181634397851
4,10632184,4.50622865073309
4,10651796,4.74772342188632
4,10659245,4.74786990620721
4,10694989,4.86912736163416
4,10858366,4.87234016454646
4,10869334,4.92737063781586
4,10880831,5.10560984877736
4,10882488,5.11392362468978
4,10943555,5.11512450507958
4,10974646,5.23629045942652
4,11811302,5.25274327000198
4,11878381,5.37461692709292
4,11996845,5.37694651745266
4,12173910,5.50098304533392
4,12658007,5.51050279567475
4,12658096,5.51078121824012
4,12696787,5.86489891306852
4,12698120,5.87295526920039
4,12707558,5.87314086713576
4,12725299,5.99404429420603
4,13033363,6.00010236184329
4,13035532,6.00744187076675
4,13060566,6.21270701017031
4,13069198,6.24191615771632
4,13174427,6.24398548227031
4,13175367,6.37403671146953
4,13186383,6.48532969845499
4,13238394,6.48635249292589
4,13273287,6.72814776440232
4,13290924,6.72849459538198
4,13326623,6.84975116588553
4,13712589,6.85734117359069
4,13727243,6.97818389491542
4,13808845,6.97978859535213
4,13824248,7.09835795859573
4,13824546,7.10235275348383
4,13834071,7.15690440215764
4,13836555,7.2916853358012
4,13883552,7.56084689304244
4,13897672,7.58430812982916
4,14317175,7.59255764145023
4,14330217,7.71336866285211
4,14388991,7.71452445147822
4,14399423,7.75835320717424
4,14417820,7.83850526460518
4,14438155,7.84206570489112
4,14783021,7.8956662630857
4,14785528,8.01661046275137
4,14993905,8.04899731304949
4,15006741,8.17154689035631
4,15021392,8.17382401184149
4,15038085,8.29697306069076
4,15087143,8.30459786622076
4,15103107,8.42763361075204
4,15134042,8.43244166161165
4,15137518,8.49629172447831
4,15140661,8.67457951695171
4,15175071,8.67992766726944
4,15917473,8.67992766726944
4,16312110,8.80048221820374
4,17195849,8.80048221820374
4,17578780,8.90827823352133
4,17624103,8.93931769294484
4,17846347,9.02895927956792
4,17858365,9.15436126210009
4,17877665,9.16214587100663
4,18135999,9.16214587100663
4,18369951,9.24573996422811
4,18473391,9.2916405423755
4,18721184,9.31305681521815
4,18733259,9.4346549851997
4,19046790,9.46175286706331
4,19392193,9.50779549960379
4,19413292,9.6311625724443
4,19438727,9.63455308833057
4,19443433,9.75573495468696
4,19573768,9.77310876589347
4,19629731,9.81783302612359
4,19656120,9.95947702014015
4,19754815,10.0383516491524
4,19764805,10.0396833280871
4,19802437,10.0414472571965
4,19833595,10.1272569325274
4,19846969,10.2846437126765
4,19911744,10.2876799187794
4,19934403,10.29374166086
4,20041816,10.3239246273086
4,20051988,10.3551229521834
4,20130964,10.6753358021704
4,20165626,10.9294347767242
4,20167761,10.9430070973827
4,20174071,10.9624472791207
4,20174851,10.9640801097828
4,20254520,10.986467034587
4,20424381,11.149113530293
4,20432716,11.2414624593311
4,20448201,11.5231094432595
4,20458112,11.5258944262734
4,20463456,11.5262169475108
4,20515957,11.649940040265
4,21469215,11.7074710937336
4,21491485,11.8293696843305
4,21584855,11.8350047531811
4,21629587,11.9582589710301
4,21654104,11.9597386216995
4,21900343,12.0201002502595
4,21935837,12.2699101495002
4,22015107,12.2893419466402
4,22033291,12.4143540199561
4,22095251,12.4295425421056
4,22101662,12.4635524103799
4,22119077,12.6764922141604
4,22189451,12.6937432964352
4,22208388,12.8189399558903
4,22214680,12.8204823409995
4,22306518,12.8568029514088
4,22389493,12.8742860623145
4,22777870,12.942111586636
4,22870193,12.9981218995696
4,22898151,13.0840146825026
4,22919089,13.1500886204617
4,22976566,13.189757227959
4,23016499,13.2187275267519
4,23056906,13.2419664534907
4,23898186,13.3623383871986
4,23930214,13.6080301158892
4,24339060,13.6665285749144
4,24342141,13.6719917693789
4,24413015,13.7917476817536
4,24529596,13.7986953010629
4,24558927,13.8008357839575
4,24560531,13.8725181606374
4,24561629,14.0421420691742
4,24648561,14.0484860894597
4,24681390,14.0591748286573
4,24719181,14.1920336880693
4,24828206,14.2275309554551
4,25125794,14.4308661977301
4,25165243,14.4478555478254
4,25620262,14.481061384184
4,25743592,14.6106161654341
4,26058330,14.6335847415239
4,26390960,14.677219216017
4,26613103,14.6985166139518
4,26828974,14.8143959084875
4,26886515,14.9658383993807
4,27799337,15.053352898499
4,27825656,15.1079297675204
4,27833697,15.1271891197687
4,27856831,15.3031529301124
4,27860291,15.3114401280702
4,27940328,15.3448434381496
4,28660276,15.7021548049146
4,28824994,15.7601123468396
4,28843022,15.8252172888154
4,28861980,15.9759097743599
4,28870816,16.0173443404752
4,28878341,16.0199920808739
4,29187597,16.124638211956
4,29207352,16.3689347205757
4,29344827,16.3911158768961
4,29345211,16.3911956319145
4,29392754,16.5216246433759
4,29414893,16.5262228109634
4,29467238,16.5391969142093
4,30200856,16.6631081249116
4,30366730,16.6977895269468
4,30374482,16.7051830864384
4,30390307,16.8408309138118
4,30528618,16.9727466267697
4,30688098,17.0060911533174
4,30721592,17.2273779283716
4,30731178,17.2562075426432
4,31357018,17.3870599284886
4,31665587,17.572130953039
4,31933207,17.6280856946662
4,31936541,17.6929886669809
4,31939467,17.9213091591795
4,31943484,17.991898091508
4,31945871,17.9923971721756
4,32012664,18.0032666833268
4,32205930,18.1552722387398
4,32416586,18.1895531924485
4,32439523,18.1923646287141
4,32461449,18.3140437302433
4,32461737,18.315661486346
4,32655164,18.3524601841915
4,32683862,18.5795045055214
4,32689408,18.6000840673938
4,32956057,18.6508129520987
4,32971976,18.7743960278563
4,33051872,18.7895959159954
4,33094104,18.9181849326837
4,33161704,18.9310455569728
4,33171403,19.0534453030991
4,33463840,19.109080249626
4,33538285,19.1204926544273
4,33857329,19.1420835810035
4,33896056,19.1763254546844
4,33940258,19.2547484776994
4,34021619,19.4202858636212
4,34031509,19.4331508988715
4,34242855,19.5199723148312
4,34403204,19.5749926180333
4,34916372,19.6174424265187
4,34922738,19.7385235798148
4,35141362,19.7566083920602
4,35151454,19.8779977640808
4,35314691,19.8915009041591
4,35641567,19.8915009041591
4,35719695,19.965127528786
4,35769492,20.0820161232387
4,35805504,20.1326100060277
4,36057983,20.1326100060277
4,36062133,20.253164556962
4,36358310,20.253164556962
4,36411566,20.370134626277
4,36413198,20.3738319985421
4,36414738,20.3739385252543
4,36461018,20.6182489623459
4,36891880,20.6480530612404
4,36913737,20.7701195305837
4,37918585,20.8396280719866
4,38020966,20.9061292859477
4,38052252,21.0470055467694
4,38055581,21.0491678868645
4,38121177,21.2123300860049
4,38126304,21.2156603105972
4,38131442,21.2160157224463
4,38142540,21.2751642768764
4,38154359,21.3924970194704
4,38168760,21.458710066305
4,39907693,21.458710066305
4,40015499,21.5792646172393
4,40178121,21.5792646172393
4,40223942,21.6998191681736
4,40470653,21.6998191681736
4,40486271,21.8203737191079
4,40519410,21.8203737191079
4,40617382,21.9409282700422
4,40754093,21.9409282700422
4,40774548,22.1820373719108
4,40964191,22.1820373719108
4,40979213,22.229494669189
4,41002351,22.4597013851302
4,41008242,22.4997018969429
4,41024926,22.5437010247137
4,41055567,22.5437010247137
4,41469356,22.664255575648
4,41712580,22.664255575648
4,42209315,22.9005873114014
4,42229812,22.9053646775166
4,42900046,22.9053646775166
4,42914830,23.0833490950814
4,42931080,23.1464737793852
4,42959810,23.1464737793852
4,42973401,23.2670283303195
4,44074566,23.2670283303195
4,44105592,23.3875828812538
4,44105616,23.3875828812538
4,44107939,23.5081374321881
4,44188947,23.5081374321881
4,44292330,23.5376852311246
4,44312709,23.6640642850674
4,44560778,23.7349646549
4,44568198,23.754986394169
4,44584364,23.8444101112602
4,44610748,24.1109101868596
4,44972987,24.1109101868596
4,44974462,24.1109876909916
4,45008976,24.2333557860702
4,45277755,24.2474788254619
4,45281168,24.368212713076
4,45331602,24.3708627763945
4,45382906,24.3760147512787
4,45448573,24.5031636171732
4,45667490,24.525147378395
4,45686800,24.6476410497685
4,45981969,24.6772820772633
4,46004217,24.8000707841547
4,46523495,24.8522169562644
4,46576295,24.9780737111962
4,46680492,24.9885372291871
4,46802557,25.0258726709861
4,46870155,25.1223731283132
4,46910032,25.2626020101378
4,46927865,25.3053091356609
4,47267290,25.4091274483025
4,47327212,25.4119962353846
4,47412442,25.5366312029105
4,47484072,25.5400605146606
4,47785475,25.6750448415186
4,47849694,25.6781193490054
4,48100563,25.6781193490054
4,48123036,25.7986738999397
4,48123412,25.7986738999397
4,48166462,25.919228450874
4,48280522,25.919228450874
4,48395496,26.0397830018083
4,48499378,26.0397830018083
4,48578593,26.0429763762384
4,48601721,26.1644632804368
4,48790756,26.1720838009869
4,49033878,26.3024392681388
4,49527284,26.322329820484
4,49592724,26.4455224377277
4,49791423,26.4535325406864
4,49805268,26.5746452216338
4,50514275,26.603227243025
4,50748728,26.7332332389539
4,51489860,26.7631103074141
4,51525839,26.9517927788722
4,51553526,27.0042194092827
4,51779829,27.0042194092827
4,51914306,27.0112123211124
4,52135291,27.1432582692425
4,52409867,27.1575364414099
4,52576065,27.2867334216092
4,52637741,27.2899406230638
4,52657885,27.4115426781505
4,53034492,27.431126544131
4,53130053,27.5566503436904
4,53592185,27.5806815782486
4,53609952,27.7021600274293
4,53963015,27.7205195865312
4,53970830,27.7233988168876
4,53983677,27.8486865056836
4,54098150,27.8908610593106
4,54344007,27.9686558167571
4,54627534,28.0098122738207
4,54636528,28.1316723835724
4,54777451,28.1521286060795
4,54784286,28.2736753178452
4,54954891,28.2984401457358
4,54958426,28.3463993230163
4,54963873,28.4714363251954
4,54971267,28.5419263691514
4,54972208,28.5420629636419
4,54978023,28.5687512915084
4,54999333,28.7142893451563
4,55031842,28.7918284691705
4,55642785,28.8805122606536
4,55684027,29.0070534534323
4,55726763,29.0132569626186
4,55747132,29.1367682544415
4,55976982,29.1701330191943
4,56034014,29.1742013261001
4,56227816,29.1742013261001
4,56246090,29.4153104279687
4,56426555,29.4153104279687
4,56459497,29.535864978903
4,56486526,29.535864978903
4,56580000,29.6564195298373
4,56674834,29.6564195298373
4,56720355,29.7769740807716
4,56983956,29.7769740807716
4,57000417,29.8975286317058
4,57512875,29.8975286317058
4,57896364,29.9165345027514
4,57910055,30.0377675852224
4,58336519,30.0589033147728
4,58338796,30.1856222284443
4,58381880,30.3022605262782
4,58463781,30.3063195731987
4,58520813,30.4297006532837
4,58594198,30.4333376437754
4,59347234,30.5099034198367
4,59366670,30.6324341477712
4,59743102,30.6707082916557
4,59749724,30.7990975627593
4,59760240,30.8115394107358
4,59854576,30.9302832905788
4,59945352,30.9463755649576
4,61354910,31.1263960538034
4,61849704,31.1521825940055
4,61850792,31.1564183359601
4,61881090,31.2824381778292
4,62087137,31.3480261859187
4,62303664,31.4609043680031
4,62311190,31.4628243425463
4,62358225,31.595378096595
4,62681012,31.6777250036998
4,62809745,31.6844340152882
4,63110186,31.6914998178109
4,63175980,31.7047878616324
4,63217236,31.8336746546542
4,63592624,31.909489655932
4,63605942,32.0327339683585
4,63720230,32.0558160723843
4,63785765,32.0675105485232
4,63912138,32.0675105485232
4,64035718,32.0852630284938
4,64064307,32.1383172986965
4,64075809,32.1598877317974
4,64102954,32.3313490299515
4,64106131,32.3373070603776
4,64514638,32.4039987866048
4,64551308,32.5305399806095
4,64630062,32.5433971414594
4,65520859,32.7182929710329
4,65716583,32.8772752572957
4,65837657,32.8929575584727
4,65872410,33.0180135466503
4,66362097,33.0814410291521
4,66672393,33.1063639472837
4,66674015,33.2270487769622
4,66675255,33.2271483735361
4,66725460,33.3517353809145
4,67466295,33.4112391130091
4,68134789,33.5034345921928
4,68149482,33.6260155310612
4,68246923,33.6394541254049
4,68259455,33.7617370295407
4,68274494,33.7638111361317
4,69559424,33.8630088814092
4,69581883,34.1045583036251
4,69591534,34.1047475164873
4,69593655,34.1111898257999
4,69618392,34.2588914513423
4,69631482,34.4576048040048
4,69634751,34.4672584609974
4,69724850,34.4690248986383
4,69759986,34.5902683090821
4,70041907,34.5957955165557
4,70085360,34.7172019860996
4,70213318,34.7197106690778
4,70969283,34.7197106690778
4,71061943,34.9608197709464
4,71184156,34.9608197709464
4,71186900,35.0813743218807
4,71484181,35.0813743218807
4,71515502,35.201928872815
4,74198959,35.201928872815
4,74266892,35.3224834237493
4,74944409,35.3224834237493
4,74982174,35.4430379746836
4,75493290,35.4430379746836
4,75501439,35.5635925256179
4,75555234,35.5635925256179
4,75595541,35.6841470765522
4,75720222,35.6841470765522
4,75720764,35.7079592363942
4,75722966,35.9252561784208
4,75793040,35.9252561784208
4,75830206,36.0458107293551
4,76051335,36.0458107293551
4,76147496,36.1663652802894
4,76490489,36.1663652802894
4,76516773,36.2869198312237
4,77809015,36.2869198312237
4,77809219,36.2882085766196
4,77814020,36.3491957862931
4,77828098,36.5691878487244
4,77878378,36.7161881526017
4,77895008,36.7906087941081
4,77898744,36.8616310346988
4,77903302,36.992593208648
4,77911144,37.1039278461479
4,77921169,37.1487905599844
4,77928785,37.1614163353783
4,78076871,37.2513562386981
4,78390550,37.2513562386981
4,78445659,37.3719107896324
4,80238398,37.3719107896324
4,80360471,37.4924653405666
4,80579716,37.4924653405666
4,80666622,37.6130198915009
4,81095093,37.6130198915009
4,81108986,37.7099841927879
4,81112366,37.7356640546514
4,81303986,37.8541289933695
4,82105627,37.8541289933695
4,82140067,37.916834183199
4,82140268,37.9180291101614
4,82169298,38.2014580310666
4,82171840,38.2157926461724
4,82857015,38.2157926461724
4,82861553,38.456901748041
